SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE
2013281N12098,2013,2013-10-09 18:00:00,14.0,91.9,55.0,982.0,333,NI,TS
2013281N12098,2013,2013-10-09 21:00:00,14.1,91.8,60.0,978.0,334,NI,TS
2013281N12098,2013,2013-10-10 00:00:00,14.5,91.4,65.0,974.0,344,NI,TS
2013281N12098,2013,2013-10-10 03:00:00,14.6,91.0,78.0,965.0,377,NI,TS
2013281N12098,2013,2013-10-10 06:00:00,15.0,90.7,90.0,956.0,391,NI,TS
2013281N12098,2013,2013-10-10 09:00:00,15.1,90.5,100.0,949.0,409,NI,TS
2013281N12098,2013,2013-10-10 12:00:00,15.4,90.1,110.0,941.0,442,NI,TS
2013281N12098,2013,2013-10-10 15:00:00,15.5,89.9,120.0,934.0,463,NI,TS
2013281N12098,2013,2013-10-10 18:00:00,15.6,89.5,130.0,926.0,505,NI,TS
2013281N12098,2013,2013-10-10 21:00:00,15.6,89.0,133.0,924.0,558,NI,TS
2013281N12098,2013,2013-10-11 00:00:00,15.9,88.6,135.0,922.0,514,NI,TS
2013281N12098,2013,2013-10-11 03:00:00,15.9,88.5,135.0,922.0,509,NI,TS
2013281N12098,2013,2013-10-11 06:00:00,16.2,88.3,135.0,922.0,470,NI,TS
2013281N12098,2013,2013-10-11 09:00:00,16.5,88.0,138.0,920.0,426,NI,TS
2013281N12098,2013,2013-10-11 12:00:00,16.8,87.7,140.0,918.0,383,NI,TS
2013281N12098,2013,2013-10-11 15:00:00,16.8,87.3,140.0,918.0,363,NI,TS
2013281N12098,2013,2013-10-11 18:00:00,16.9,87.0,140.0,918.0,331,NI,TS
2013281N12098,2013,2013-10-11 21:00:00,17.1,86.7,140.0,918.0,292,NI,TS
2013281N12098,2013,2013-10-12 00:00:00,17.5,86.5,140.0,918.0,247,NI,TS
2013281N12098,2013,2013-10-12 03:00:00,17.7,86.0,138.0,920.0,192,NI,TS
2013281N12098,2013,2013-10-12 06:00:00,18.1,85.8,135.0,922.0,148,NI,TS
2013281N12098,2013,2013-10-12 09:00:00,18.5,85.4,130.0,926.0,90,NI,TS
2013281N12098,2013,2013-10-12 12:00:00,18.7,85.2,125.0,929.0,62,NI,TS
2013281N12098,2013,2013-10-12 15:00:00,19.1,85.1,113.0,939.0,30,NI,TS
2013281N12098,2013,2013-10-12 18:00:00,19.5,84.9,100.0,948.0,0,NI,TS
2013281N12098,2013,2013-10-12 21:00:00,19.9,84.6,88.0,958.0,0,NI,TS
2013281N12098,2013,2013-10-13 00:00:00,20.4,84.5,75.0,967.0,0,NI,TS
2013281N12098,2013,2013-10-13 03:00:00,20.9,84.1,63.0,976.0,0,NI,TS
2013281N12098,2013,2013-10-13 06:00:00,21.5,84.0,50.0,985.0,0,NI,TS
2013281N12098,2013,2013-10-13 09:00:00,22.0,83.9,45.0,989.0,0,NI,TS
2013281N12098,2013,2013-10-13 12:00:00,22.6,83.9,40.0,993.0,0,NI,TS
2013281N12098,2013,2013-10-13 15:00:00,22.8,83.6,,,0,NI,TS
2013281N12098,2013,2013-10-13 18:00:00,23.0,83.5,,,0,NI,TS
2013281N12098,2013,2013-10-13 21:00:00,23.2,83.7,,,0,NI,TS
2013281N12098,2013,2013-10-14 00:00:00,23.5,84.0,,,0,NI,TS
2013281N12098,2013,2013-10-14 03:00:00,23.9,84.2,,,0,NI,TS
2013281N12098,2013,2013-10-14 06:00:00,24.5,84.2,,,0,NI,TS
2013305N07141,2013,2013-11-09 03:00:00,13.4,94.5,23.0,1006.0,263,NI,DS
2013305N07141,2013,2013-11-09 06:00:00,13.3,94.0,25.0,1004.0,283,NI,TS
2013305N07141,2013,2013-11-09 09:00:00,13.2,93.6,25.0,1004.0,303,NI,TS
2013305N07141,2013,2013-11-09 12:00:00,13.2,93.3,25.0,1004.0,314,NI,TS
2013305N07141,2013,2013-11-09 15:00:00,13.1,93.0,25.0,1004.0,337,NI,TS
2013305N07141,2013,2013-11-09 18:00:00,13.0,92.6,25.0,1004.0,368,NI,TS
2013305N07141,2013,2013-11-09 21:00:00,12.9,92.2,25.0,1004.0,402,NI,TS
2013305N07141,2013,2013-11-10 00:00:00,12.7,91.8,25.0,1004.0,446,NI,TS
2013305N07141,2013,2013-11-10 03:00:00,12.5,91.4,25.0,1004.0,491,NI,TS
2013305N07141,2013,2013-11-10 06:00:00,12.4,91.0,25.0,1004.0,528,NI,TS
2013305N07141,2013,2013-11-10 09:00:00,12.2,90.6,25.0,1004.0,575,NI,TS
2013305N07141,2013,2013-11-10 12:00:00,12.1,90.3,25.0,1004.0,606,NI,TS
2013305N07141,2013,2013-11-10 15:00:00,12.0,90.0,25.0,1004.0,637,NI,TS
2013305N07141,2013,2013-11-10 18:00:00,12.0,89.8,25.0,1004.0,652,NI,TS
2013305N07141,2013,2013-11-10 21:00:00,11.9,89.6,25.0,1004.0,676,NI,TS
2013305N07141,2013,2013-11-11 00:00:00,11.9,89.5,25.0,1004.0,684,NI,TS
2013305N07141,2013,2013-11-11 03:00:00,11.9,89.3,25.0,1004.0,700,NI,TS
2013305N07141,2013,2013-11-11 06:00:00,11.8,89.1,25.0,1004.0,724,NI,TS
2013305N07141,2013,2013-11-11 09:00:00,11.6,88.8,25.0,1004.0,763,NI,TS
2013305N07141,2013,2013-11-11 12:00:00,11.4,88.5,25.0,1004.0,802,NI,TS
2013305N07141,2013,2013-11-11 15:00:00,11.2,88.2,23.0,1006.0,807,NI,TS
2013305N07141,2013,2013-11-11 18:00:00,11.0,87.9,20.0,1007.0,768,NI,DS
2013305N07141,2013,2013-11-11 21:00:00,10.8,87.6,20.0,1007.0,729,NI,DS
2013305N07141,2013,2013-11-12 00:00:00,10.6,87.3,20.0,1007.0,690,NI,DS
2013305N07141,2013,2013-11-12 03:00:00,10.6,87.1,23.0,1006.0,670,NI,DS
2013305N07141,2013,2013-11-12 06:00:00,10.6,87.0,25.0,1004.0,660,NI,TS
2013305N07141,2013,2013-11-12 09:00:00,10.6,86.9,25.0,1004.0,650,NI,TS
2013305N07141,2013,2013-11-12 12:00:00,10.6,86.8,25.0,1004.0,641,NI,TS
2013305N07141,2013,2013-11-12 15:00:00,10.6,86.8,25.0,1004.0,641,NI,TS
2013305N07141,2013,2013-11-12 18:00:00,10.7,86.7,25.0,1004.0,636,NI,TS
2013305N07141,2013,2013-11-12 21:00:00,10.7,86.6,25.0,1004.0,626,NI,TS
2013305N07141,2013,2013-11-13 00:00:00,10.9,86.5,25.0,1004.0,625,NI,TS
2013305N07141,2013,2013-11-13 03:00:00,11.1,86.2,25.0,1004.0,607,NI,TS
2013305N07141,2013,2013-11-13 06:00:00,11.2,86.1,25.0,1004.0,603,NI,TS
2013305N07141,2013,2013-11-13 09:00:00,11.2,86.0,28.0,1002.0,593,NI,TS
2013305N07141,2013,2013-11-13 12:00:00,11.2,86.0,30.0,1000.0,593,NI,TS
2013305N07141,2013,2013-11-13 15:00:00,11.2,85.8,30.0,1001.0,575,NI,TS
2013305N07141,2013,2013-11-13 18:00:00,11.2,85.6,30.0,1002.0,557,NI,TS
2013305N07141,2013,2013-11-13 21:00:00,11.1,85.4,30.0,1001.0,532,NI,TS
2013305N07141,2013,2013-11-14 00:00:00,11.1,85.3,30.0,1000.0,523,NI,TS
2013305N07141,2013,2013-11-14 03:00:00,11.1,85.2,30.0,1000.0,514,NI,TS
2013305N07141,2013,2013-11-14 06:00:00,11.0,85.2,30.0,1000.0,508,NI,TS
2013305N07141,2013,2013-11-14 09:00:00,10.7,85.0,30.0,1000.0,471,NI,TS
2013305N07141,2013,2013-11-14 12:00:00,10.4,84.9,30.0,1000.0,444,NI,TS
2013305N07141,2013,2013-11-14 15:00:00,10.2,84.7,30.0,1000.0,414,NI,TS
2013305N07141,2013,2013-11-14 18:00:00,10.1,84.6,30.0,1000.0,399,NI,TS
2013305N07141,2013,2013-11-14 21:00:00,9.9,84.4,30.0,1000.0,369,NI,TS
2013305N07141,2013,2013-11-15 00:00:00,9.7,84.1,30.0,1000.0,330,NI,TS
2013305N07141,2013,2013-11-15 03:00:00,9.4,83.7,30.0,1000.0,276,NI,TS
2013305N07141,2013,2013-11-15 06:00:00,9.4,83.5,30.0,1000.0,261,NI,TS
2013305N07141,2013,2013-11-15 09:00:00,9.5,83.2,30.0,1000.0,233,NI,TS
2013305N07141,2013,2013-11-15 12:00:00,9.6,82.9,30.0,1000.0,212,NI,TS
2013305N07141,2013,2013-11-15 15:00:00,9.9,82.4,33.0,998.0,187,NI,TS
2013305N07141,2013,2013-11-15 18:00:00,10.2,82.0,35.0,996.0,165,NI,TS
2013305N07141,2013,2013-11-15 21:00:00,10.4,81.7,33.0,998.0,157,NI,TS
2013305N07141,2013,2013-11-16 00:00:00,10.6,81.3,30.0,1000.0,148,NI,TS
2013305N07141,2013,2013-11-16 03:00:00,10.9,80.5,30.0,1000.0,65,NI,TS
2013305N07141,2013,2013-11-16 06:00:00,11.0,80.0,30.0,1000.0,10,NI,TS
2013305N07141,2013,2013-11-16 09:00:00,11.1,79.5,28.0,1002.0,0,NI,TS
2013305N07141,2013,2013-11-16 12:00:00,11.1,78.9,25.0,1004.0,0,NI,TS
2013305N07141,2013,2013-11-16 15:00:00,11.2,78.3,23.0,1006.0,0,NI,TS
2013305N07141,2013,2013-11-16 18:00:00,11.3,77.6,20.0,1007.0,0,NI,MX
2013305N07141,2013,2013-11-16 21:00:00,11.3,76.9,20.0,1007.0,0,NI,DS
2013305N07141,2013,2013-11-17 00:00:00,11.2,76.3,20.0,1007.0,0,NI,DS
2013305N07141,2013,2013-11-17 03:00:00,11.1,75.7,18.0,1009.0,21,NI,DS
2013305N07141,2013,2013-11-17 06:00:00,11.0,75.1,15.0,1010.0,78,NI,DS
2013305N07141,2013,2013-11-17 09:00:00,10.9,74.4,18.0,1009.0,147,NI,DS
2013305N07141,2013,2013-11-17 12:00:00,10.9,73.7,20.0,1007.0,204,NI,DS
2013305N07141,2013,2013-11-17 15:00:00,11.0,73.2,20.0,1007.0,245,NI,DS
2013305N07141,2013,2013-11-17 18:00:00,11.2,72.6,20.0,1007.0,293,NI,DS
2013305N07141,2013,2013-11-17 21:00:00,11.4,71.9,20.0,1007.0,352,NI,DS
2013305N07141,2013,2013-11-18 00:00:00,11.6,71.2,20.0,1007.0,413,NI,DS
2013305N07141,2013,2013-11-18 03:00:00,11.8,70.7,20.0,1007.0,459,NI,DS
2013305N07141,2013,2013-11-18 06:00:00,12.1,70.1,20.0,1007.0,516,NI,DS
2013305N07141,2013,2013-11-18 09:00:00,12.3,69.4,20.0,1007.0,578,NI,DS
2013305N07141,2013,2013-11-18 12:00:00,12.5,68.6,20.0,1007.0,642,NI,DS
2013305N07141,2013,2013-11-18 15:00:00,12.5,68.0,20.0,1007.0,700,NI,DS
2013305N07141,2013,2013-11-18 18:00:00,12.5,67.4,20.0,1007.0,760,NI,DS
2013305N07141,2013,2013-11-18 21:00:00,12.5,66.8,20.0,1007.0,820,NI,DS
2013305N07141,2013,2013-11-19 00:00:00,12.5,66.1,20.0,1007.0,890,NI,DS
2013305N07141,2013,2013-11-19 03:00:00,12.3,65.3,20.0,1007.0,979,NI,DS
2013310N06066,2013,2013-11-06 00:00:00,5.6,66.4,15.0,1010.0,1172,NI,DS
2013310N06066,2013,2013-11-06 03:00:00,5.9,66.2,18.0,1009.0,1180,NI,DS
2013310N06066,2013,2013-11-06 06:00:00,6.2,65.9,20.0,1007.0,1201,NI,DS
2013310N06066,2013,2013-11-06 09:00:00,6.4,65.5,23.0,1006.0,1236,NI,DS
2013322N13090,2013,2013-11-18 00:00:00,13.3,90.0,20.0,1007.0,543,NI,DS
2013322N13090,2013,2013-11-18 03:00:00,13.6,89.5,23.0,1006.0,572,NI,DS
2013322N13090,2013,2013-11-18 06:00:00,14.0,88.9,25.0,1004.0,611,NI,TS
2013322N13090,2013,2013-11-18 09:00:00,14.4,88.3,25.0,1004.0,625,NI,TS
2013322N13090,2013,2013-11-18 12:00:00,14.7,87.8,25.0,1004.0,563,NI,TS
2013322N13090,2013,2013-11-18 15:00:00,14.8,87.3,25.0,1004.0,519,NI,TS
2013322N13090,2013,2013-11-18 18:00:00,14.8,86.9,25.0,1004.0,492,NI,TS
2013322N13090,2013,2013-11-18 21:00:00,14.8,86.5,30.0,1000.0,467,NI,TS
2013322N13090,2013,2013-11-19 00:00:00,14.7,86.2,35.0,996.0,456,NI,TS
2013322N13090,2013,2013-11-19 03:00:00,14.8,85.9,35.0,996.0,425,NI,TS
2013322N13090,2013,2013-11-19 06:00:00,14.8,85.6,35.0,996.0,404,NI,TS
2013322N13090,2013,2013-11-19 09:00:00,14.9,85.3,38.0,995.0,373,NI,TS
2013322N13090,2013,2013-11-19 12:00:00,15.0,85.1,40.0,993.0,349,NI,TS
2013322N13090,2013,2013-11-19 15:00:00,15.0,84.9,40.0,993.0,330,NI,TS
2013322N13090,2013,2013-11-19 18:00:00,15.0,84.5,40.0,993.0,295,NI,TS
2013322N13090,2013,2013-11-19 21:00:00,15.0,84.2,45.0,989.0,270,NI,TS
2013322N13090,2013,2013-11-20 00:00:00,15.1,84.1,50.0,985.0,255,NI,TS
2013322N13090,2013,2013-11-20 03:00:00,15.1,84.1,50.0,985.0,255,NI,TS
2013322N13090,2013,2013-11-20 06:00:00,15.3,84.1,50.0,985.0,241,NI,TS
2013322N13090,2013,2013-11-20 09:00:00,15.3,84.0,53.0,984.0,232,NI,TS
2013322N13090,2013,2013-11-20 12:00:00,15.4,84.0,55.0,982.0,226,NI,TS
2013322N13090,2013,2013-11-20 15:00:00,15.4,83.9,58.0,980.0,217,NI,TS
2013322N13090,2013,2013-11-20 18:00:00,15.5,83.8,60.0,978.0,202,NI,TS
2013322N13090,2013,2013-11-20 21:00:00,15.6,83.7,63.0,976.0,186,NI,TS
2013322N13090,2013,2013-11-21 00:00:00,15.7,83.6,65.0,974.0,171,NI,TS
2013322N13090,2013,2013-11-21 03:00:00,15.8,83.4,68.0,972.0,147,NI,TS
2013322N13090,2013,2013-11-21 06:00:00,15.9,83.3,70.0,970.0,132,NI,TS
2013322N13090,2013,2013-11-21 09:00:00,16.0,83.1,68.0,972.0,108,NI,TS
2013322N13090,2013,2013-11-21 12:00:00,16.1,83.0,65.0,974.0,93,NI,TS
2013322N13090,2013,2013-11-21 15:00:00,16.1,82.7,65.0,974.0,70,NI,TS
2013322N13090,2013,2013-11-21 18:00:00,16.2,82.6,65.0,974.0,55,NI,TS
2013322N13090,2013,2013-11-21 21:00:00,16.1,82.3,63.0,976.0,49,NI,TS
2013322N13090,2013,2013-11-22 00:00:00,16.2,82.0,60.0,978.0,24,NI,TS
2013322N13090,2013,2013-11-22 03:00:00,16.2,81.7,58.0,980.0,11,NI,TS
2013322N13090,2013,2013-11-22 06:00:00,16.2,81.4,55.0,982.0,15,NI,TS
2013322N13090,2013,2013-11-22 09:00:00,16.0,81.2,43.0,991.0,0,NI,TS
2013322N13090,2013,2013-11-22 12:00:00,15.8,80.8,30.0,1000.0,0,NI,TS
2013322N13090,2013,2013-11-22 15:00:00,15.9,80.5,28.0,1002.0,0,NI,TS
2013322N13090,2013,2013-11-22 18:00:00,16.1,80.2,25.0,1004.0,0,NI,TS
2013322N13090,2013,2013-11-22 21:00:00,16.3,79.7,23.0,1006.0,0,NI,TS
2013322N13090,2013,2013-11-23 00:00:00,16.5,79.4,20.0,1007.0,0,NI,DS
2013322N13090,2013,2013-11-23 03:00:00,16.8,79.1,20.0,1007.0,0,NI,DS
2013322N13090,2013,2013-11-23 06:00:00,17.2,78.8,20.0,1007.0,0,NI,DS
2013324N07103,2013,2013-11-24 03:00:00,10.2,95.0,43.0,991.0,383,NI,TS
2013324N07103,2013,2013-11-24 06:00:00,10.6,94.6,45.0,989.0,426,NI,TS
2013324N07103,2013,2013-11-24 09:00:00,10.8,94.1,48.0,987.0,481,NI,TS
2013324N07103,2013,2013-11-24 12:00:00,11.0,93.7,50.0,985.0,526,NI,TS
2013324N07103,2013,2013-11-24 15:00:00,11.1,93.5,53.0,984.0,535,NI,TS
2013324N07103,2013,2013-11-24 18:00:00,11.5,93.2,55.0,982.0,498,NI,TS
2013324N07103,2013,2013-11-24 21:00:00,11.5,92.7,58.0,980.0,515,NI,TS
2013324N07103,2013,2013-11-25 00:00:00,11.8,92.6,60.0,978.0,477,NI,TS
2013324N07103,2013,2013-11-25 03:00:00,11.9,92.2,63.0,976.0,497,NI,TS
2013324N07103,2013,2013-11-25 06:00:00,12.0,91.9,65.0,974.0,503,NI,TS
2013324N07103,2013,2013-11-25 09:00:00,12.0,91.7,68.0,972.0,515,NI,TS
2013324N07103,2013,2013-11-25 12:00:00,12.3,91.6,70.0,970.0,494,NI,TS
2013324N07103,2013,2013-11-25 15:00:00,12.3,91.2,73.0,969.0,522,NI,TS
2013324N07103,2013,2013-11-25 18:00:00,12.4,91.1,75.0,967.0,521,NI,TS
2013324N07103,2013,2013-11-25 21:00:00,12.4,90.9,75.0,967.0,536,NI,TS
2013324N07103,2013,2013-11-26 00:00:00,12.5,90.5,75.0,967.0,559,NI,TS
2013324N07103,2013,2013-11-26 03:00:00,12.5,90.1,75.0,967.0,590,NI,TS
2013324N07103,2013,2013-11-26 06:00:00,12.6,89.6,75.0,967.0,625,NI,TS
2013324N07103,2013,2013-11-26 09:00:00,12.9,89.1,75.0,967.0,649,NI,TS
2013324N07103,2013,2013-11-26 12:00:00,13.0,88.7,75.0,967.0,680,NI,TS
2013324N07103,2013,2013-11-26 15:00:00,13.0,88.5,73.0,971.0,699,NI,TS
2013324N07103,2013,2013-11-26 18:00:00,13.2,88.1,70.0,975.0,713,NI,TS
2013324N07103,2013,2013-11-26 21:00:00,13.3,87.5,70.0,973.0,666,NI,TS
2013324N07103,2013,2013-11-27 00:00:00,13.6,87.0,70.0,970.0,605,NI,TS
2013324N07103,2013,2013-11-27 03:00:00,13.6,86.5,68.0,972.0,562,NI,TS
2013324N07103,2013,2013-11-27 06:00:00,13.9,86.0,65.0,974.0,492,NI,TS
2013324N07103,2013,2013-11-27 09:00:00,14.0,85.5,65.0,974.0,450,NI,TS
2013324N07103,2013,2013-11-27 12:00:00,14.2,85.1,65.0,974.0,402,NI,TS
2013324N07103,2013,2013-11-27 15:00:00,14.2,84.6,58.0,980.0,364,NI,TS
2013324N07103,2013,2013-11-27 18:00:00,14.6,84.1,50.0,985.0,295,NI,TS
2013324N07103,2013,2013-11-27 21:00:00,14.7,83.6,45.0,989.0,254,NI,TS
2013324N07103,2013,2013-11-28 00:00:00,15.1,82.5,40.0,993.0,159,NI,TS
2013324N07103,2013,2013-11-28 03:00:00,15.3,82.1,38.0,995.0,119,NI,TS
2013324N07103,2013,2013-11-28 06:00:00,15.3,81.7,35.0,996.0,92,NI,TS
2013324N07103,2013,2013-11-28 09:00:00,15.5,81.4,35.0,996.0,54,NI,TS
2013324N07103,2013,2013-11-28 12:00:00,15.5,81.0,35.0,996.0,24,NI,TS
2013324N07103,2013,2013-11-28 15:00:00,15.4,80.6,30.0,1000.0,39,NI,TS
2013324N07103,2013,2013-11-28 18:00:00,15.4,80.0,25.0,1004.0,0,NI,TS
2013324N07103,2013,2013-11-28 21:00:00,15.7,79.4,23.0,1006.0,0,NI,TS
2013324N07103,2013,2013-11-29 00:00:00,16.1,78.8,20.0,1007.0,0,NI,DS
2013339N09084,2013,2013-12-05 00:00:00,9.0,84.3,15.0,1010.0,316,NI,DS
2013339N09084,2013,2013-12-05 03:00:00,9.1,84.2,18.0,1009.0,311,NI,DS
2013339N09084,2013,2013-12-05 06:00:00,9.1,84.1,20.0,1007.0,301,NI,DS
2013339N09084,2013,2013-12-05 09:00:00,9.1,84.0,23.0,1006.0,291,NI,DS
2013339N09084,2013,2013-12-05 12:00:00,9.2,83.9,25.0,1004.0,286,NI,TS
2013339N09084,2013,2013-12-05 15:00:00,9.3,83.8,25.0,1004.0,282,NI,TS
2013339N09084,2013,2013-12-05 18:00:00,9.4,83.8,25.0,1004.0,286,NI,TS
2013339N09084,2013,2013-12-05 21:00:00,9.5,83.7,28.0,1002.0,281,NI,TS
2013339N09084,2013,2013-12-06 00:00:00,9.6,83.7,30.0,1000.0,286,NI,TS
2013339N09084,2013,2013-12-06 03:00:00,9.7,83.7,33.0,998.0,291,NI,TS
2013339N09084,2013,2013-12-06 06:00:00,9.8,83.8,35.0,996.0,306,NI,TS
2013339N09084,2013,2013-12-06 09:00:00,9.9,83.9,38.0,995.0,321,NI,TS
2013339N09084,2013,2013-12-06 12:00:00,10.0,83.9,40.0,993.0,327,NI,TS
2013339N09084,2013,2013-12-06 15:00:00,10.1,83.9,43.0,991.0,334,NI,TS
2013339N09084,2013,2013-12-06 18:00:00,10.2,84.0,45.0,989.0,349,NI,TS
2013339N09084,2013,2013-12-06 21:00:00,10.3,84.0,48.0,987.0,355,NI,TS
2013339N09084,2013,2013-12-07 00:00:00,10.4,84.1,50.0,985.0,370,NI,TS
2013339N09084,2013,2013-12-07 03:00:00,10.4,84.2,53.0,984.0,380,NI,TS
2013339N09084,2013,2013-12-07 06:00:00,10.5,84.3,55.0,982.0,401,NI,TS
2013339N09084,2013,2013-12-07 09:00:00,10.7,84.3,55.0,982.0,407,NI,TS
2013339N09084,2013,2013-12-07 12:00:00,10.9,84.4,55.0,982.0,428,NI,TS
2013339N09084,2013,2013-12-07 15:00:00,11.0,84.5,58.0,980.0,444,NI,TS
2013339N09084,2013,2013-12-07 18:00:00,11.3,84.5,60.0,978.0,462,NI,TS
2013339N09084,2013,2013-12-07 21:00:00,11.5,84.5,63.0,976.0,474,NI,TS
2013339N09084,2013,2013-12-08 00:00:00,11.9,84.6,65.0,974.0,483,NI,TS
2013339N09084,2013,2013-12-08 03:00:00,12.1,84.6,65.0,974.0,480,NI,TS
2013339N09084,2013,2013-12-08 06:00:00,12.4,84.7,65.0,974.0,487,NI,TS
2013339N09084,2013,2013-12-08 09:00:00,12.6,84.7,65.0,974.0,483,NI,TS
2013339N09084,2013,2013-12-08 12:00:00,13.0,84.7,65.0,974.0,477,NI,TS
2013339N09084,2013,2013-12-08 15:00:00,13.2,84.7,65.0,974.0,459,NI,TS
2013339N09084,2013,2013-12-08 18:00:00,13.4,84.6,65.0,974.0,441,NI,TS
2013339N09084,2013,2013-12-08 21:00:00,13.6,84.6,63.0,976.0,416,NI,TS
2013339N09084,2013,2013-12-09 00:00:00,13.9,84.6,60.0,978.0,397,NI,TS
2013339N09084,2013,2013-12-09 03:00:00,14.1,84.7,60.0,978.0,380,NI,TS
2013339N09084,2013,2013-12-09 06:00:00,14.3,84.7,60.0,978.0,363,NI,TS
2013339N09084,2013,2013-12-09 09:00:00,14.4,84.7,63.0,976.0,363,NI,TS
2013339N09084,2013,2013-12-09 12:00:00,14.6,84.8,65.0,974.0,349,NI,TS
2013339N09084,2013,2013-12-09 15:00:00,14.7,84.8,65.0,974.0,341,NI,TS
2013339N09084,2013,2013-12-09 18:00:00,14.8,84.9,65.0,974.0,343,NI,TS
2013339N09084,2013,2013-12-09 21:00:00,14.8,84.9,68.0,972.0,343,NI,TS
2013339N09084,2013,2013-12-10 00:00:00,15.0,85.1,70.0,970.0,349,NI,TS
2013339N09084,2013,2013-12-10 03:00:00,15.3,85.3,78.0,965.0,341,NI,TS
2013339N09084,2013,2013-12-10 06:00:00,15.4,85.3,85.0,959.0,332,NI,TS
2013339N09084,2013,2013-12-10 09:00:00,15.5,85.2,83.0,961.0,317,NI,TS
2013339N09084,2013,2013-12-10 12:00:00,15.3,85.0,80.0,963.0,321,NI,TS
2013339N09084,2013,2013-12-10 15:00:00,15.1,84.7,73.0,969.0,306,NI,TS
2013339N09084,2013,2013-12-10 18:00:00,14.9,84.6,65.0,974.0,311,NI,TS
2013339N09084,2013,2013-12-10 21:00:00,14.7,84.4,58.0,980.0,309,NI,TS
2013339N09084,2013,2013-12-11 00:00:00,14.4,84.1,50.0,985.0,312,NI,TS
2013339N09084,2013,2013-12-11 03:00:00,14.1,83.8,48.0,987.0,322,NI,TS
2013339N09084,2013,2013-12-11 06:00:00,13.8,83.6,45.0,989.0,342,NI,TS
2013339N09084,2013,2013-12-11 09:00:00,13.6,83.4,45.0,989.0,335,NI,TS
2013339N09084,2013,2013-12-11 12:00:00,13.4,83.3,45.0,989.0,324,NI,TS
2013339N09084,2013,2013-12-11 15:00:00,13.1,83.0,38.0,995.0,293,NI,TS
2013339N09084,2013,2013-12-11 18:00:00,12.9,82.7,30.0,1000.0,263,NI,TS
2013339N09084,2013,2013-12-11 21:00:00,12.6,82.4,30.0,1000.0,238,NI,TS
2013339N09084,2013,2013-12-12 00:00:00,12.3,82.0,30.0,1000.0,196,NI,TS
2013339N09084,2013,2013-12-12 03:00:00,11.9,81.5,30.0,1000.0,156,NI,TS
2013339N09084,2013,2013-12-12 06:00:00,11.4,81.2,30.0,1000.0,143,NI,TS
2013339N09084,2013,2013-12-12 09:00:00,10.9,80.8,28.0,1002.0,98,NI,TS
2013339N09084,2013,2013-12-12 12:00:00,10.4,80.3,25.0,1004.0,43,NI,TS
2013339N09084,2013,2013-12-12 15:00:00,10.2,79.6,25.0,1004.0,22,NI,TS
2013339N09084,2013,2013-12-12 18:00:00,10.0,78.8,25.0,1004.0,0,NI,TS
2014003N08086,2014,2014-01-02 18:00:00,7.6,85.5,15.0,1010.0,403,NI,DS
2014003N08086,2014,2014-01-02 21:00:00,7.6,85.3,18.0,1009.0,381,NI,DS
2014003N08086,2014,2014-01-03 00:00:00,7.7,85.1,20.0,1007.0,361,NI,DS
2014003N08086,2014,2014-01-03 03:00:00,7.8,84.9,23.0,1006.0,342,NI,DS
2014003N08086,2014,2014-01-03 06:00:00,7.9,84.8,25.0,1004.0,332,NI,TS
2014003N08086,2014,2014-01-03 09:00:00,8.0,84.7,25.0,1004.0,322,NI,TS
2014003N08086,2014,2014-01-03 12:00:00,8.2,84.6,25.0,1004.0,315,NI,TS
2014003N08086,2014,2014-01-03 15:00:00,8.3,84.5,25.0,1004.0,307,NI,TS
2014003N08086,2014,2014-01-03 18:00:00,8.5,84.3,25.0,1003.0,293,NI,TS
2014003N08086,2014,2014-01-03 21:00:00,8.7,84.1,28.0,1001.0,281,NI,TS
2014003N08086,2014,2014-01-04 00:00:00,8.8,83.8,30.0,999.0,258,NI,TS
2014003N08086,2014,2014-01-04 03:00:00,8.8,83.5,33.0,998.0,227,NI,TS
2014003N08086,2014,2014-01-04 06:00:00,9.0,83.2,35.0,996.0,208,NI,TS
2014003N08086,2014,2014-01-04 09:00:00,9.1,83.0,35.0,996.0,192,NI,TS
2014003N08086,2014,2014-01-04 12:00:00,9.1,82.9,35.0,996.0,182,NI,TS
2014003N08086,2014,2014-01-04 15:00:00,9.1,82.7,38.0,995.0,163,NI,TS
2014003N08086,2014,2014-01-04 18:00:00,9.2,82.5,40.0,993.0,150,NI,TS
2014003N08086,2014,2014-01-04 21:00:00,9.3,82.2,40.0,993.0,128,NI,TS
2014003N08086,2014,2014-01-05 00:00:00,9.3,82.1,40.0,993.0,119,NI,TS
2014003N08086,2014,2014-01-05 03:00:00,9.3,82.0,40.0,993.0,110,NI,TS
2014003N08086,2014,2014-01-05 06:00:00,9.3,81.9,40.0,993.0,102,NI,TS
2014003N08086,2014,2014-01-05 09:00:00,9.3,81.7,38.0,995.0,86,NI,TS
2014003N08086,2014,2014-01-05 12:00:00,9.3,81.6,35.0,996.0,78,NI,TS
2014003N08086,2014,2014-01-05 15:00:00,9.3,81.5,35.0,996.0,69,NI,TS
2014003N08086,2014,2014-01-05 18:00:00,9.3,81.4,35.0,996.0,59,NI,TS
2014003N08086,2014,2014-01-05 21:00:00,9.3,81.4,35.0,996.0,59,NI,TS
