SID,SEASON,time,LAT,LON,wind,pressure,DIST2LAND,BASIN,NATURE,u850,v850,u200,v200,t850,q850,rvor850,sst,vws,z500_height
2010305N06105,2010,2010-11-04 00:00:00,8.4,91.6,30.0,1000.0,506,NI,TS,-7.001404,-4.2883453,-14.748657,0.44361877,291.44324,0.015077509,97.678894,301.75684,9.0780735,5834.703
2010305N06105,2010,2010-11-04 03:00:00,8.6,91.1,30.0,1000.0,563,NI,TS,-6.4038544,1.8286667,-11.655518,0.762619,291.96722,0.014605528,88.50631,301.90625,7.3219213,5833.383
2010305N06105,2010,2010-11-04 06:00:00,8.6,90.7,30.0,1000.0,599,NI,TS,-6.964508,6.40271,-15.587769,2.640213,292.33887,0.014810654,90.35787,301.94238,9.408347,5830.355
2010305N06105,2010,2010-11-04 09:00:00,8.6,90.3,33.0,998.0,637,NI,TS,-4.0123596,-1.5720367,-12.893951,1.2676315,291.9671,0.015162051,96.40958,302.01562,11.724331,5827.412
2010305N06105,2010,2010-11-04 12:00:00,8.7,90.0,35.0,996.0,671,NI,TS,-7.605133,-0.10342407,-9.674744,2.346222,291.90198,0.015059497,94.80411,301.99805,3.2068758,5824.597
2010305N06105,2010,2010-11-04 15:00:00,8.7,89.7,35.0,996.0,699,NI,TS,-5.588867,3.1748047,-5.8882675,2.3184357,291.9815,0.01506309,90.0609,302.01855,7.4820733,5820.2305
2010305N06105,2010,2010-11-04 18:00:00,8.8,89.4,35.0,996.0,733,NI,TS,-6.36557,7.1249084,1.810318,4.427368,292.313,0.014956056,91.14293,302.04395,8.609406,5816.7812
2010305N06105,2010,2010-11-04 21:00:00,8.9,89.0,40.0,993.0,777,NI,TS,-8.733879,-0.058563232,-6.912239,2.696373,292.0512,0.015366821,95.78392,301.65784,13.688271,5812.509
2010305N06105,2010,2010-11-05 00:00:00,9.1,88.6,45.0,989.0,767,NI,TS,-1.5142975,-6.021332,-9.44339,1.047409,291.62732,0.015717505,100.05736,301.42407,10.622504,5803.851
2010305N06105,2010,2010-11-05 03:00:00,9.1,88.1,45.0,989.0,713,NI,TS,5.356552,-3.8883286,-5.489334,3.6103287,292.07086,0.0152757345,90.01695,301.61255,14.266512,5807.1997
2010305N06105,2010,2010-11-05 06:00:00,9.2,87.7,45.0,989.0,673,NI,TS,1.653183,-3.905716,-3.7208252,7.165436,292.04077,0.015625514,97.1693,301.72485,12.306517,5807.1836
2010305N06105,2010,2010-11-05 09:00:00,9.3,87.5,45.0,989.0,655,NI,TS,6.124031,-2.4918747,-6.270363,2.4824066,292.0088,0.01553697,94.66456,301.81567,19.833586,5799.0493
2010305N06105,2010,2010-11-05 12:00:00,9.6,87.1,45.0,989.0,624,NI,TS,7.7413635,-6.009674,-8.974197,-2.8998413,292.37915,0.015558099,96.71534,302.12817,17.002382,5790.176
2010305N06105,2010,2010-11-05 15:00:00,9.7,86.9,50.0,986.0,608,NI,TS,4.8263474,2.5380173,-6.0773315,-3.8137665,292.794,0.015508724,87.83568,302.21216,15.187151,5795.3486
2010305N06105,2010,2010-11-05 18:00:00,10.1,86.5,55.0,982.0,587,NI,TS,3.9269562,0.6618805,-0.91093445,-1.4483948,292.64246,0.015334418,91.8474,302.3186,5.2781105,5789.968
2010305N06105,2010,2010-11-05 21:00:00,10.1,86.1,55.0,982.0,547,NI,TS,5.33062,0.019935608,-3.8195343,5.4832153,292.331,0.014963826,92.54236,301.92395,14.023265,5777.949
2010305N06105,2010,2010-11-06 00:00:00,10.2,85.8,55.0,982.0,523,NI,TS,-1.1289978,2.803772,-1.2750092,7.21756,292.65625,0.01564466,92.84314,301.68555,4.4162025,5764.044
2010305N06105,2010,2010-11-06 03:00:00,10.3,85.6,55.0,982.0,507,NI,TS,4.9334564,2.4413452,-2.6002197,9.644814,292.89008,0.015333718,85.98033,301.68555,14.76176,5773.426
2010305N06105,2010,2010-11-06 06:00:00,10.4,85.3,55.0,982.0,483,NI,TS,5.1033325,1.8269653,-1.6676178,12.491989,293.11316,0.015372773,88.695175,301.72266,12.632834,5777.684
2010305N06105,2010,2010-11-06 09:00:00,10.5,85.1,55.0,982.0,469,NI,TS,11.013847,4.4314957,-6.740593,8.484734,292.60156,0.015338689,92.59596,301.75586,24.382656,5780.8555
2010305N06105,2010,2010-11-06 12:00:00,11.1,84.6,55.0,982.0,459,NI,TS,3.438034,1.5575104,-9.040131,5.6845093,292.49915,0.01584677,95.46315,301.87207,13.142934,5770.9487
2010305N06105,2010,2010-11-06 15:00:00,11.2,84.4,55.0,982.0,447,NI,TS,1.1457138,9.079361,-10.366272,4.4168777,292.80786,0.01548873,86.92479,301.92188,16.278263,5793.272
2010305N06105,2010,2010-11-06 18:00:00,11.3,84.0,55.0,982.0,415,NI,TS,7.203003,11.646133,-11.614288,0.36018372,293.5326,0.015497377,88.02635,302.1006,21.942268,5809.2476
2010305N06105,2010,2010-11-06 21:00:00,11.4,83.7,50.0,986.0,395,NI,TS,10.678848,10.642166,-13.822151,1.5589752,292.7118,0.014428416,83.13982,301.78748,26.136204,5808.122
2010305N06105,2010,2010-11-07 00:00:00,11.6,83.2,45.0,989.0,341,NI,TS,23.74649,11.421402,-13.385483,1.4569855,292.38513,0.014108089,85.71013,301.59253,38.445713,5804.294
2010305N06105,2010,2010-11-07 03:00:00,12.2,82.7,45.0,989.0,273,NI,TS,6.9690247,10.32515,-9.802879,1.7388611,291.94763,0.014996145,95.739136,301.8933,18.93203,5807.518
2010305N06105,2010,2010-11-07 06:00:00,12.3,82.2,45.0,989.0,218,NI,TS,15.300934,12.6371,-11.489807,-0.66285706,290.96912,0.014895717,98.99304,301.87476,29.91041,5810.9463
2010305N06105,2010,2010-11-07 09:00:00,12.3,81.5,43.0,991.0,143,NI,TS,16.178406,1.2237778,-15.708694,4.356491,290.62146,0.014684483,100.5392,301.64722,32.054134,5806.5977
2010305N06105,2010,2010-11-07 12:00:00,13.0,81.1,40.0,993.0,92,NI,TS,7.610565,-9.445404,-22.853363,7.422714,291.47986,0.014333061,92.21498,301.66382,34.82218,5808.2397
2010305N06105,2010,2010-11-07 15:00:00,13.0,80.6,38.0,995.0,43,NI,TS,2.5292435,-6.104019,-17.240257,6.854347,290.98462,0.014858814,99.065,301.6277,25.239368,5822.7734
2010305N06105,2010,2010-11-07 18:00:00,13.1,80.0,35.0,996.0,0,NI,TS,1.2076874,0.5244751,-17.908401,10.69223,291.15247,0.0150431525,98.99469,301.6277,21.651978,5833.5854
2010305N06105,2010,2010-11-07 21:00:00,13.5,79.5,33.0,998.0,0,NI,TS,-0.7509918,-0.12619781,-17.613312,9.826019,290.9704,0.014842964,99.652565,301.6277,21.66872,5825.044
2010305N06105,2010,2010-11-08 00:00:00,14.2,78.9,30.0,1000.0,0,NI,TS,-5.2917023,6.8051605,-16.072128,10.057465,291.35962,0.015204012,98.47288,301.6277,11.260331,5817.496
2010305N06105,2010,2010-11-08 03:00:00,15.0,78.0,,,0,NI,TS,-12.587494,1.3336487,-15.2191925,11.413521,290.72534,0.0148252975,99.86422,301.6277,12.907527,5832.747
2010341N14082,2010,2010-12-07 03:00:00,14.0,82.0,,,184,NI,TS,-2.6729279,8.850037,-9.835945,2.3594437,291.59265,0.014078375,89.91197,300.63403,10.225927,5812.2803
2010341N14082,2010,2010-12-07 06:00:00,14.5,82.0,,,178,NI,TS,-6.0686035,8.153473,-12.314438,5.4156494,291.33008,0.014859456,96.107285,300.6057,6.81954,5825.289
2010341N14082,2010,2010-12-07 09:00:00,14.8,81.8,,,139,NI,TS,-2.706337,9.092293,-12.713593,10.103409,291.7071,0.014477976,87.59033,300.52466,10.06426,5817.648
2010341N14082,2010,2010-12-07 12:00:00,15.0,81.5,,,101,NI,TS,-3.6214142,4.785019,-12.546341,14.529449,292.09973,0.013828037,85.148926,300.52173,13.213942,5810.2104
2010341N14082,2010,2010-12-07 15:00:00,15.2,81.3,,,70,NI,TS,-0.7713547,4.0826263,-11.09285,14.4565735,291.7409,0.014015432,91.91334,300.51294,16.783688,5817.438
2010341N14082,2010,2010-12-07 18:00:00,15.5,81.0,,,24,NI,TS,1.7876892,4.181015,-9.985062,13.520416,291.42896,0.014207596,91.75709,300.38013,15.027378,5824.8438
2010341N14082,2010,2010-12-07 21:00:00,15.8,80.6,,,10,NI,TS,-0.21183777,2.4366608,-6.161316,14.3731,290.89087,0.014386427,96.57654,300.38013,13.656558,5819.323
2010341N14082,2010,2010-12-08 00:00:00,16.0,80.0,,,0,NI,TS,1.3921509,0.7704315,-3.5602264,15.462112,290.68384,0.014323978,96.767944,300.38013,15.50392,5813.3184
2011033N06083,2011,2011-02-02 09:00:00,6.5,82.5,,,84,NI,TS,-4.641838,-6.6384277,-3.6954498,-1.0495987,289.7484,0.013466083,97.44319,300.16943,6.886299,5829.658
2011033N06083,2011,2011-02-02 12:00:00,6.5,82.5,,,84,NI,TS,-9.150574,-4.989395,-4.866043,-2.045639,289.8357,0.013608368,97.44319,300.16943,5.1983557,5820.8604
2011033N06083,2011,2011-02-02 15:00:00,6.5,82.5,,,84,NI,TS,-9.812759,-2.8355026,-8.324974,1.2606964,289.85242,0.013634976,98.03404,300.16943,5.3038783,5832.8047
2011033N06083,2011,2011-02-02 18:00:00,6.5,82.5,,,84,NI,TS,-10.474945,-0.6816101,-11.783905,4.567032,289.86914,0.013661585,98.03404,300.16943,5.409401,5844.7485
2011160N18070,2011,2011-06-09 06:00:00,18.1,69.9,20.0,1007.0,305,NI,DS,17.285538,-7.748581,-6.8845367,1.727478,292.4856,0.015289524,92.13192,302.302,25.961283,5831.322
2011160N18070,2011,2011-06-09 09:00:00,18.2,70.1,23.0,1006.0,289,NI,DS,12.80867,-5.8862915,-2.7018356,3.0177994,291.47925,0.014534391,95.455635,302.27075,18.20405,5824.505
2011160N18070,2011,2011-06-09 12:00:00,18.3,70.3,25.0,1004.0,271,NI,TS,11.407974,-1.7691193,-0.23983765,0.30421448,291.11743,0.014265634,94.03376,302.14966,11.830901,5817.4844
2011160N18070,2011,2011-06-09 15:00:00,18.4,70.5,25.0,1004.0,248,NI,TS,10.417084,-2.3295135,2.0253448,-2.6256409,292.2079,0.014148683,82.788155,302.25513,8.612261,5829.0264
2011160N18070,2011,2011-06-09 18:00:00,18.6,70.6,25.0,1004.0,234,NI,TS,11.637131,-3.3860016,0.9995117,-1.9090118,292.41748,0.013713682,82.788155,302.25513,10.739666,5841.2827
2011160N18070,2011,2011-06-09 21:00:00,18.8,70.6,25.0,1004.0,213,NI,TS,8.883675,-3.3198776,-1.1362534,-4.1914062,292.36707,0.014633151,94.97162,302.24707,10.144524,5825.228
2011160N18070,2011,2011-06-10 00:00:00,19.0,70.7,25.0,1004.0,190,NI,TS,3.4153748,-4.721527,-4.063034,-6.0187225,292.32642,0.015504936,94.69818,302.34546,7.59008,5809.5054
2011160N18070,2011,2011-06-10 03:00:00,19.1,70.9,25.0,1004.0,179,NI,TS,7.9017334,-0.2016983,-0.19257355,-3.4162445,292.4978,0.015567961,94.743706,302.41968,8.743322,5820.85
2011160N18070,2011,2011-06-10 06:00:00,19.1,71.1,25.0,1004.0,173,NI,TS,13.294342,3.6970367,3.039215,-1.1672821,292.58325,0.015714433,94.743706,302.41968,11.350296,5832.4756
2011160N18070,2011,2011-06-10 09:00:00,19.1,71.4,28.0,1002.0,143,NI,TS,12.303635,6.4981384,3.5056763,0.8822632,293.2163,0.01583045,92.22779,302.58276,10.453246,5816.165
2011160N18070,2011,2011-06-10 12:00:00,19.0,71.7,30.0,1000.0,115,NI,TS,12.340271,7.8988495,8.520966,1.4943085,293.76343,0.01602276,88.98951,302.37085,7.456892,5812.015
2011160N18070,2011,2011-06-10 15:00:00,19.0,71.8,30.0,1000.0,105,NI,TS,14.490013,8.914162,4.430397,3.1032639,293.6399,0.015914783,89.65341,302.37085,12.285714,5811.986
2011160N18070,2011,2011-06-10 18:00:00,19.1,71.9,30.0,999.0,94,NI,TS,16.204208,11.8611145,0.5995941,3.3587036,293.37573,0.015710007,89.42294,302.18237,17.770622,5819.1455
2011160N18070,2011,2011-06-10 21:00:00,19.1,72.0,30.0,999.0,84,NI,TS,16.034073,11.195816,0.6530304,2.5984116,292.7931,0.015709328,96.41599,302.11023,17.621826,5808.4546
2011160N18070,2011,2011-06-11 00:00:00,19.2,72.1,30.0,998.0,71,NI,TS,5.9772186,13.710205,-3.0650177,2.6955414,292.90186,0.01634761,95.21287,302.03418,14.250784,5795.6987
2011160N18070,2011,2011-06-11 03:00:00,19.3,72.1,33.0,997.0,66,NI,TS,12.081459,12.767792,0.8644409,4.157707,292.8844,0.015941992,91.0228,302.03418,14.5052395,5805.9414
2011160N18070,2011,2011-06-11 06:00:00,19.5,72.0,35.0,996.0,73,NI,TS,6.881012,13.846863,4.272415,6.653076,293.2478,0.016352244,93.84311,302.31348,7.6521463,5812.029
2011160N18070,2011,2011-06-11 09:00:00,19.7,71.9,35.0,996.0,83,NI,TS,0.012306213,10.825912,3.6996307,4.783386,293.19397,0.016004492,92.79761,302.4834,8.754008,5806.765
2011160N18070,2011,2011-06-11 12:00:00,20.0,71.7,35.0,996.0,105,NI,TS,-9.13765,-3.493866,1.1952057,5.4801025,293.69678,0.014529498,83.06323,302.56445,13.68576,5790.871
2011160N18070,2011,2011-06-11 15:00:00,20.1,71.6,35.0,996.0,91,NI,TS,0.18669128,-7.1437454,4.6322174,3.632141,292.76038,0.015012988,96.97345,302.62988,12.466485,5807.0093
2011160N18070,2011,2011-06-11 18:00:00,20.2,71.4,35.0,996.0,74,NI,TS,2.2942352,-6.2408905,7.973526,4.495117,292.22632,0.01623319,100.34845,302.47656,12.145625,5829.3677
2011160N18070,2011,2011-06-11 21:00:00,20.5,71.0,33.0,998.0,30,NI,TS,0.012550354,-6.4540787,2.0035324,4.953453,292.6786,0.015550159,98.786705,302.49988,11.587171,5821.0337
2011160N18070,2011,2011-06-12 00:00:00,20.7,70.7,30.0,1000.0,10,NI,TS,-0.964447,-10.374298,5.6058044,4.36882,291.99805,0.0154131055,94.83749,302.38843,16.140871,5812.7764
2011160N18070,2011,2011-06-12 03:00:00,20.6,70.6,25.0,1004.0,23,NI,TS,6.3602066,-5.8048553,-0.33142853,5.64415,291.43982,0.014893294,96.67264,302.5603,14.15495,5827.081
2011160N18070,2011,2011-06-12 06:00:00,20.6,70.4,20.0,1007.0,35,NI,MX,7.8274384,-3.9033813,-1.432724,2.3784637,291.4558,0.015076341,96.67264,302.5603,11.189825,5842.3804
2011160N18070,2011,2011-06-12 09:00:00,20.6,70.2,23.0,1006.0,45,NI,DS,7.378586,-0.81100464,-2.1602936,0.6541977,291.83325,0.014007973,84.120316,302.6609,11.659664,5834.8677
2011160N18070,2011,2011-06-12 12:00:00,20.9,70.1,25.0,1004.0,24,NI,TS,7.064499,-4.1658936,-0.13591003,-2.9802246,291.99585,0.013967664,86.788284,302.49292,7.297376,5824.3213
2011167N22089,2011,2011-06-16 03:00:00,21.5,89.0,,,11,NI,TS,6.7162476,-1.5812607,-1.90802,7.8392105,293.63123,0.01717592,96.18768,303.35986,12.84021,5764.585
2011167N22089,2011,2011-06-16 06:00:00,21.5,89.0,,,11,NI,TS,10.49054,2.0087128,2.1370544,9.195587,293.81982,0.017124068,96.18768,303.35986,11.019613,5772.0312
2011167N22089,2011,2011-06-16 09:00:00,21.7,89.0,,,0,NI,TS,7.0275497,2.893074,2.325882,5.9958954,293.58472,0.017758992,99.22777,303.35986,6.590447,5761.0264
2011167N22089,2011,2011-06-16 12:00:00,22.0,89.0,,,0,NI,TS,3.5235443,4.4082947,3.7998657,2.944641,293.41992,0.017458363,99.313705,303.35986,1.4895086,5747.242
2011167N22089,2011,2011-06-16 15:00:00,22.3,89.0,,,0,NI,TS,-3.490631,0.52349854,0.24983215,4.1360245,293.64648,0.017788313,99.77443,303.35986,6.7101755,5740.7593
2011167N22089,2011,2011-06-16 18:00:00,22.5,89.0,,,0,NI,TS,-9.120041,-1.5624695,-4.024811,7.907486,293.66992,0.017882228,100.08693,303.35986,10.753671,5738.9414
2011167N22089,2011,2011-06-16 21:00:00,22.5,89.0,,,0,NI,TS,-4.987488,2.2906952,-1.9312439,5.2092896,293.94165,0.017768063,96.65502,303.35986,7.2630887,5738.8555
2011167N22089,2011,2011-06-17 00:00:00,22.5,89.0,,,0,NI,TS,-0.8549347,6.14386,0.162323,2.5110931,294.21338,0.0176539,96.65502,303.35986,3.7725067,5738.7695
2011167N22089,2011,2011-06-17 03:00:00,22.5,89.0,,,0,NI,TS,-0.27340698,12.765091,-2.9950638,2.2573853,293.79944,0.017363995,96.99703,303.35986,11.158461,5741.2104
2011167N22089,2011,2011-06-17 06:00:00,22.8,88.5,,,0,NI,TS,-7.514145,7.181244,-8.517685,4.3005524,293.32886,0.017172322,98.39156,303.35986,3.0504875,5724.124
2011167N22089,2011,2011-06-17 09:00:00,23.0,88.2,,,0,NI,TS,-6.990631,2.1245728,-5.3101044,6.1128464,293.34717,0.017330743,95.81012,303.35986,4.3450446,5732.9756
2011167N22089,2011,2011-06-17 12:00:00,23.0,88.0,,,0,NI,TS,-4.039383,-0.14694214,-3.7040863,5.278656,293.6975,0.01747009,97.34137,303.35986,5.435949,5732.0376
2011167N22089,2011,2011-06-17 15:00:00,23.0,88.0,,,0,NI,TS,-2.9118347,5.6100464,-3.6002731,5.4142227,293.339,0.017365266,100.32359,303.35986,5.7499657,5741.5264
2011167N22089,2011,2011-06-17 18:00:00,23.0,88.0,,,0,NI,TS,-1.7842865,11.367035,-3.49646,5.5497894,292.98047,0.017260443,100.32359,303.35986,6.0639825,5751.0156
2011167N22089,2011,2011-06-17 21:00:00,23.0,87.8,,,0,NI,TS,-3.110588,8.849358,-3.9445267,7.141617,293.0171,0.017140456,99.59783,303.35986,4.7544355,5745.7075
2011167N22089,2011,2011-06-18 00:00:00,23.0,87.5,,,0,NI,TS,-6.757202,10.317032,-5.2089996,5.2080536,293.03223,0.016996149,98.77361,303.35986,5.338407,5739.915
2011167N22089,2011,2011-06-18 03:00:00,23.0,87.0,,,0,NI,TS,-6.6812515,2.6256714,-3.5799026,2.7321243,293.0354,0.01710393,100.503006,303.35986,3.2640362,5740.4614
2011167N22089,2011,2011-06-18 06:00:00,23.0,87.0,,,0,NI,TS,-5.8963165,2.949936,-1.8843994,4.0569763,292.70654,0.016915115,100.503006,303.35986,4.1618524,5748.5537
2011167N22089,2011,2011-06-18 09:00:00,23.0,87.0,,,0,NI,TS,-2.10701,5.8363953,-5.808922,3.2669907,292.83533,0.017032463,100.2509,303.35986,8.587265,5738.8496
2011167N22089,2011,2011-06-18 12:00:00,23.0,87.0,,,0,NI,TS,1.6822968,8.722855,-9.733444,2.477005,292.9641,0.01714981,100.2509,303.35986,13.012676,5729.145
2011167N22089,2011,2011-06-18 15:00:00,23.0,86.8,,,0,NI,TS,2.8749695,3.1500092,-4.9868774,4.7216187,292.96863,0.017173436,101.581726,303.35986,8.420061,5739.7573
2011167N22089,2011,2011-06-18 18:00:00,23.0,86.5,,,0,NI,TS,2.6223297,-0.8779144,-0.30281067,6.0951385,292.92432,0.017069744,100.22626,303.35986,7.56174,5750.038
2011167N22089,2011,2011-06-18 21:00:00,22.9,86.3,,,0,NI,TS,4.1950226,-0.5319443,-1.2610626,3.1447601,293.1223,0.017212063,98.59885,303.35986,9.411884,5746.5
2011167N22089,2011,2011-06-19 00:00:00,23.0,86.0,,,0,NI,TS,4.529434,-0.16644287,-2.0103302,2.6025848,293.35742,0.017485037,98.96213,303.35986,7.1018333,5742.12
2011167N22089,2011,2011-06-19 03:00:00,23.5,85.5,,,0,NI,TS,-4.525261,-5.5130463,-4.155113,0.09845734,293.6317,0.017712954,98.943054,303.35986,6.574401,5749.1504
2011167N22089,2011,2011-06-19 06:00:00,23.5,85.5,,,0,NI,TS,-3.0272217,0.8805847,-4.8330994,1.0591736,293.7439,0.017806882,98.943054,303.35986,1.8146868,5754.244
2011167N22089,2011,2011-06-19 09:00:00,23.5,85.3,,,0,NI,TS,-2.749321,-0.362854,-3.2239075,1.3646774,293.7057,0.017524336,99.91498,303.35986,2.085871,5749.7207
2011167N22089,2011,2011-06-19 12:00:00,23.5,85.0,,,0,NI,TS,-2.561264,-3.1531677,-2.3822937,0.084243774,293.63623,0.017720534,99.9267,303.35986,3.2423546,5747.0576
2011167N22089,2011,2011-06-19 15:00:00,23.5,84.8,,,0,NI,TS,-0.41228485,-6.0343094,-2.8770905,2.1589203,293.47266,0.01763004,100.14881,303.35986,8.659641,5754.161
2011167N22089,2011,2011-06-19 18:00:00,23.5,84.5,,,0,NI,TS,-1.8258057,-7.901779,-2.3660278,5.253128,293.4829,0.017627764,99.77772,303.35986,13.165996,5759.9146
2011167N22089,2011,2011-06-19 21:00:00,23.5,84.3,,,0,NI,TS,-1.1567764,-7.5161057,-2.8903885,5.4612274,293.25928,0.017403621,99.09247,303.35986,13.113542,5751.904
2011167N22089,2011,2011-06-20 00:00:00,23.5,84.0,,,0,NI,TS,-2.1479034,-5.6636353,-4.707718,5.518936,293.21338,0.017204748,98.79169,303.35986,11.471816,5744.3774
2011167N22089,2011,2011-06-20 03:00:00,23.7,83.5,,,0,NI,TS,0.7549591,-9.871429,-6.5163345,-1.6339493,293.3014,0.017221387,98.067345,303.35986,13.64872,5758.0845
2011167N22089,2011,2011-06-20 06:00:00,23.7,83.5,,,0,NI,TS,1.2671967,-3.9307861,-6.6882324,-5.482147,293.45776,0.017175559,98.067345,303.35986,8.105281,5760.498
2011167N22089,2011,2011-06-20 09:00:00,23.8,83.3,,,0,NI,TS,5.5343246,-4.6321945,-5.9829025,-0.68009186,293.5105,0.017639957,99.37118,303.35986,12.321539,5764.9336
2011167N22089,2011,2011-06-20 12:00:00,24.0,83.0,,,0,NI,TS,7.4225464,-6.210556,-7.1232758,6.7508698,293.53198,0.017011445,96.73446,303.35986,19.482801,5757.1577
2011167N22089,2011,2011-06-20 15:00:00,24.0,83.0,,,0,NI,TS,7.320755,-2.2101974,-5.7297745,5.3163605,293.4812,0.017333478,100.13172,303.35986,15.612914,5768.1074
2011167N22089,2011,2011-06-20 18:00:00,24.0,83.0,,,0,NI,TS,7.2189636,1.7901611,-4.336273,3.8818512,293.43042,0.017655512,100.13172,303.35986,11.743027,5779.0566
2011167N22089,2011,2011-06-20 21:00:00,24.3,82.8,,,0,NI,TS,4.203987,3.0476608,-3.626793,2.8845215,293.1178,0.017240273,100.17758,303.35986,9.546986,5774.715
2011167N22089,2011,2011-06-21 00:00:00,24.5,82.5,,,0,NI,TS,-4.1117706,4.7407074,-1.3216095,3.4418793,293.2544,0.017402006,100.0643,303.35986,3.077654,5769.175
2011167N22089,2011,2011-06-21 03:00:00,24.5,82.0,,,0,NI,TS,-5.9930115,-0.36216736,-0.8655472,3.0741348,293.6361,0.017306983,98.59121,303.35986,6.4613886,5777.584
2011167N22089,2011,2011-06-21 06:00:00,24.5,81.5,,,0,NI,TS,-4.805893,-3.7501984,-2.788391,3.653656,293.26196,0.017254397,99.419334,303.35986,7.673811,5786.809
2011167N22089,2011,2011-06-21 09:00:00,24.5,81.2,,,0,NI,TS,-4.4808426,-4.166191,-2.6951141,2.4010925,293.59485,0.01726666,93.72602,303.35986,6.96966,5787.3926
2011167N22089,2011,2011-06-21 12:00:00,24.5,81.0,,,0,NI,TS,-4.948761,-3.084137,-2.9807434,1.7989197,294.03516,0.017345684,95.31977,303.35986,5.2647257,5787.466
2011167N22089,2011,2011-06-21 15:00:00,24.5,81.0,,,0,NI,TS,-6.2701797,-3.57444,-4.406273,1.8371353,293.80676,0.017437644,98.56621,303.35986,5.730007,5789.637
2011167N22089,2011,2011-06-21 18:00:00,24.5,81.0,,,0,NI,TS,-7.5915985,-4.064743,-5.8318024,1.875351,293.57837,0.017529603,98.56621,303.35986,6.1952887,5791.8086
2011167N22089,2011,2011-06-21 21:00:00,24.5,80.8,,,0,NI,TS,-6.5729904,-3.7404327,-1.9468765,1.67099,293.23853,0.017153416,98.02044,303.35986,8.530982,5784.9487
2011167N22089,2011,2011-06-22 00:00:00,24.5,80.5,,,0,NI,TS,-5.7770386,-3.31456,-0.26507568,2.2986603,292.7932,0.016705705,98.680595,303.35986,7.867018,5777.324
2011167N22089,2011,2011-06-22 03:00:00,24.5,80.0,,,0,NI,TS,-6.712204,-1.9731827,-3.1758728,1.5464401,293.13574,0.017032804,97.66187,303.35986,7.5136204,5783.3545
2011167N22089,2011,2011-06-22 06:00:00,24.5,80.0,,,0,NI,TS,-6.9442444,2.6289368,-3.4909668,-0.23312378,293.57593,0.017229727,97.66187,303.35986,4.485144,5790.124
2011167N22089,2011,2011-06-22 09:00:00,24.5,79.6,,,0,NI,TS,-8.581314,-1.7842789,-3.7701874,1.9085846,293.62634,0.01758602,98.30151,303.35986,6.1880474,5789.0894
2011167N22089,2011,2011-06-22 12:00:00,24.5,79.1,,,0,NI,TS,-12.894165,-8.333237,-4.658783,1.4936523,293.8545,0.017365342,96.539795,303.35986,12.821438,5788.2075
2011167N22089,2011,2011-06-22 15:00:00,24.5,78.7,,,0,NI,TS,6.089432,-6.3590317,-2.0717163,5.1069183,293.63806,0.016852338,91.9533,303.35986,18.355759,5794.7876
2011167N22089,2011,2011-06-22 18:00:00,24.5,78.5,,,0,NI,TS,19.156036,0.7665405,-3.4944153,8.202606,293.25366,0.015713723,90.97283,303.35986,23.83984,5800.756
2011203N24085,2011,2011-07-22 03:00:00,23.5,84.5,,,0,NI,TS,1.0612564,-1.3491592,-18.777962,-2.3204498,293.1421,0.017248327,98.23741,302.17035,20.023397,5776.9023
2011203N24085,2011,2011-07-22 06:00:00,24.0,84.0,,,0,NI,TS,-2.4040985,-0.19685364,-20.732391,-3.090149,293.4126,0.0170638,97.84288,302.17035,18.555254,5786.9067
2011203N24085,2011,2011-07-22 09:00:00,24.0,84.0,,,0,NI,TS,-0.75107574,-0.08796692,-23.130646,-3.9312668,293.50403,0.017335653,99.336655,302.17035,22.708612,5785.7944
2011203N24085,2011,2011-07-22 12:00:00,24.0,83.0,,,0,NI,TS,0.9546814,1.4506073,-23.095306,-2.1864471,293.3181,0.016760167,95.95775,302.17035,24.323446,5784.4785
2011203N24085,2011,2011-07-22 15:00:00,24.0,82.2,,,0,NI,TS,3.965294,-0.5789108,-24.34237,-0.5649948,293.15662,0.017206078,99.63446,302.17035,28.309107,5794.047
2011203N24085,2011,2011-07-22 18:00:00,24.0,81.5,,,0,NI,TS,7.5384064,-0.7978821,-24.649979,1.7849731,292.84473,0.016984418,99.837585,302.17035,32.291847,5803.03
